date_key,month,day,year,weekend,season_canada
862,22,6,07,no,summer,summer
863,22,6,07,no,summer,summer
864,8,6,08,yes,summer,summer
865,9,6,08,no,summer,summer
866,6,9,08,yes,fall,fall
867,7,9,08,yes,fall,fall
868,7,5,08,no,spring,spring
869,29,8,08,no,summer,summer
870,31,8,08,yes,summer,summer
871,30,7,08,no,summer,summer
872,30,7,08,no,summer,summer
873,16,5,08,no,spring,spring
874,17,5,08,yes,spring,spring
875,6,1,09,no,winter,winter
876,8,1,09,no,winter,winter
877,28,11,03,no,fall,fall
878,28,11,03,no,fall,fall
879,13,3,03,no,winter,winter
880,31,8,03,yes,summer,summer
881,1,8,08,no,summer,summer
882,1,8,08,no,summer,summer
883,21,1,00,no,winter,winter
884,21,1,00,no,winter,winter
885,1,4,09,no,spring,spring
886,1,2,10,no,winter,winter
887,14,4,10,no,spring,spring
888,14,4,10,no,spring,spring
889,5,6,07,no,summer,summer
890,5,6,07,no,summer,summer
891,1,5,09,no,spring,spring
892,1,5,09,no,spring,spring
893,23,5,10,yes,spring,spring
894,23,5,10,yes,spring,spring
895,1,5,09,no,spring,spring
896,31,8,09,no,summer,summer
897,25,4,09,yes,spring,spring
898,25,4,09,yes,spring,spring
899,23,9,93,no,fall,fall
900,23,9,93,no,fall,fall
901,26,9,05,no,fall,fall
902,26,9,05,no,fall,fall
903,20,8,09,no,summer,summer
904,20,8,09,no,summer,summer
905,1,8,09,yes,summer,summer
906,3,8,09,no,summer,summer
907,28,6,09,yes,summer,summer
908,4,7,09,yes,summer,summer
909,26,7,09,yes,summer,summer
910,26,7,09,yes,summer,summer
911,14,5,09,no,spring,spring
912,14,5,09,no,spring,spring
913,5,4,09,yes,spring,spring
914,4,5,09,no,spring,spring
915,23,6,10,no,summer,summer
916,23,6,10,no,summer,summer
917,4,8,09,no,summer,summer
918,4,8,09,no,summer,summer
919,14,8,09,no,summer,summer
920,14,8,09,no,summer,summer
921,23,6,10,no,summer,summer
922,6,7,10,no,summer,summer
923,23,8,09,yes,summer,summer
924,23,8,09,yes,summer,summer
925,25,10,09,yes,fall,fall
926,28,10,09,no,fall,fall
927,1,8,07,no,summer,summer
928,1,8,07,no,summer,summer
929,4,11,07,yes,fall,fall
930,4,11,07,yes,fall,fall
931,4,12,07,no,winter,winter
932,4,12,07,no,winter,winter
933,28,9,08,yes,fall,fall
934,28,9,08,yes,fall,fall
935,21,8,10,yes,summer,summer
936,22,8,10,yes,summer,summer
937,18,7,09,yes,summer,summer
938,18,7,09,yes,summer,summer
939,4,11,10,no,fall,fall
940,10,11,10,no,fall,fall
941,21,5,08,no,spring,spring
942,25,5,08,yes,spring,spring
943,2,1,10,yes,winter,winter
944,3,1,10,yes,winter,winter
945,29,6,10,no,summer,summer
946,2,7,10,no,summer,summer
947,14,12,10,no,fall,fall
948,13,12,10,no,fall,fall
949,13,12,10,no,fall,fall
950,23,6,10,no,summer,summer
951,23,6,10,no,summer,summer
952,1,6,01,no,spring,spring
953,1,10,02,no,fall,fall
954,22,7,10,no,summer,summer
955,22,7,10,no,summer,summer
956,21,9,10,no,summer,summer
957,21,9,10,no,summer,summer
958,28,7,10,no,summer,summer
959,8,9,10,no,fall,fall
960,12,1,10,no,winter,winter
961,12,1,10,no,winter,winter
962,15,7,74,no,summer,summer
963,15,7,74,no,summer,summer
964,29,10,78,yes,fall,fall
965,7,11,78,no,fall,fall
966,6,1,09,no,winter,winter
967,8,1,09,no,winter,winter
968,9,1,08,no,winter,winter
969,9,1,08,no,winter,winter
970,1,11,78,no,fall,fall
971,1,11,78,no,fall,fall
972,16,5,86,no,spring,spring
973,16,5,86,no,spring,spring
974,8,2,21,no,winter,winter
975,8,2,21,no,winter,winter
976,13,7,86,yes,summer,summer
977,24,7,86,no,summer,summer
978,28,3,87,yes,spring,spring
979,5,4,87,yes,spring,spring
980,12,5,10,no,spring,spring
981,12,5,10,no,spring,spring
982,28,10,21,no,fall,fall
983,28,10,21,no,fall,fall
984,2,4,87,no,spring,spring
985,2,4,87,no,spring,spring
986,19,7,89,no,summer,summer
987,20,7,89,no,summer,summer
988,23,8,89,no,summer,summer
989,18,10,89,no,fall,fall
990,9,6,95,no,summer,summer
991,6,4,10,no,spring,spring
992,6,4,10,no,spring,spring
993,27,5,10,no,spring,spring
994,27,5,10,no,spring,spring
995,17,6,22,no,spring,spring
996,25,6,22,yes,summer,summer
997,19,7,96,no,summer,summer
998,19,7,96,no,summer,summer
999,8,11,96,no,fall,fall
1000,9,11,96,yes,fall,fall
1001,5,12,10,yes,winter,winter
1002,15,12,10,no,fall,fall
1003,22,6,22,no,summer,summer
1004,22,6,22,no,summer,summer
1005,29,4,99,no,spring,spring
1006,12,5,99,no,spring,spring
1007,8,6,05,no,summer,summer
1008,23,7,05,yes,summer,summer
1009,25,7,05,no,summer,summer
1010,30,9,22,no,fall,fall
1011,5,10,22,no,fall,fall
1012,24,3,09,no,spring,spring
1013,21,5,09,no,spring,spring
1014,1,3,09,yes,winter,winter
1015,1,7,09,no,summer,summer
1016,30,9,22,no,fall,fall
1017,30,9,22,no,fall,fall
1018,29,4,23,yes,spring,spring
1019,9,5,23,no,spring,spring
1020,29,10,24,no,fall,fall
1021,29,10,24,no,fall,fall
1022,7,5,25,no,spring,spring
1023,7,5,25,no,spring,spring
1024,1,3,27,no,winter,winter
1025,1,9,27,no,summer,summer
1026,9,1,27,yes,winter,winter
1027,9,1,27,yes,winter,winter
1028,24,8,27,no,summer,summer
1029,25,8,27,no,summer,summer
1030,1,4,28,yes,spring,spring
1031,1,4,28,yes,spring,spring
1032,18,1,29,no,winter,winter
1033,20,1,29,yes,winter,winter
1034,5,4,29,no,spring,spring
1035,9,4,29,no,spring,spring
1036,18,11,29,yes,fall,fall
1037,18,11,29,yes,fall,fall
1038,26,6,30,no,summer,summer
1039,26,6,30,no,summer,summer
1040,26,6,30,no,summer,summer
1041,26,6,30,no,summer,summer
1042,27,6,30,no,summer,summer
1043,27,6,30,no,summer,summer
1,26,4,00,no,spring,spring
1044,8,9,31,no,fall,fall
2,26,4,00,no,spring,spring
1045,29,9,31,no,fall,fall
3,1,3,02,no,winter,winter
4,1,3,02,no,winter,winter
1046,4,5,33,no,spring,spring
5,22,5,02,no,spring,spring
1047,4,5,33,no,spring,spring
6,22,5,02,no,spring,spring
1048,25,10,33,no,fall,fall
7,29,4,03,no,spring,spring
1049,25,10,33,no,fall,fall
8,29,4,03,no,spring,spring
1050,20,11,33,yes,fall,fall
9,1,9,92,no,summer,summer
1051,20,11,33,yes,fall,fall
10,1,9,92,no,summer,summer
1052,1,12,33,no,fall,fall
11,17,7,95,no,summer,summer
1053,1,2,34,no,winter,winter
12,17,7,95,no,summer,summer
1054,16,4,34,yes,spring,spring
13,28,2,03,no,winter,winter
1055,24,4,34,no,spring,spring
14,28,2,03,no,winter,winter
1056,1,6,35,no,spring,spring
15,19,4,04,no,spring,spring
1057,1,7,35,yes,summer,summer
16,19,4,04,no,spring,spring
1058,10,1,35,no,winter,winter
17,24,4,04,yes,spring,spring
1059,15,1,35,no,winter,winter
18,24,4,04,yes,spring,spring
19,15,2,05,no,winter,winter
1060,25,8,35,yes,summer,summer
20,17,2,05,no,winter,winter
1061,25,8,35,yes,summer,summer
21,13,8,05,yes,summer,summer
1062,10,3,36,no,winter,winter
22,13,8,05,yes,summer,summer
1063,12,3,36,no,winter,winter
23,29,8,07,no,summer,summer
1064,12,4,36,yes,spring,spring
24,29,8,07,no,summer,summer
1065,23,4,36,no,spring,spring
25,26,4,08,yes,spring,spring
1066,13,7,36,yes,summer,summer
26,26,4,08,yes,spring,spring
1067,19,7,36,yes,summer,summer
27,1,8,08,no,summer,summer
1068,5,7,36,yes,summer,summer
28,3,8,08,yes,summer,summer
1069,17,7,36,no,summer,summer
29,4,1,09,yes,winter,winter
1070,16,3,36,yes,winter,winter
30,4,1,09,yes,winter,winter
1071,25,3,36,no,spring,spring
31,28,11,09,yes,fall,fall
1072,15,8,36,no,summer,summer
32,28,11,09,yes,fall,fall
1073,15,8,36,no,summer,summer
33,21,1,10,no,winter,winter
1074,1,9,36,no,summer,summer
34,21,1,10,no,winter,winter
1075,1,9,36,no,summer,summer
35,5,3,10,no,spring,spring
1076,13,1,37,no,winter,winter
36,5,3,10,no,spring,spring
1077,14,1,37,no,winter,winter
37,15,4,10,no,spring,spring
1078,26,4,37,yes,spring,spring
38,15,4,10,no,spring,spring
1079,28,4,37,no,spring,spring
39,18,4,10,yes,spring,spring
1080,1,9,38,no,summer,summer
40,18,4,10,yes,spring,spring
1081,1,9,38,no,summer,summer
41,11,7,11,no,summer,summer
1082,15,10,38,no,fall,fall
42,11,7,11,no,summer,summer
1083,6,12,38,no,winter,winter
43,30,6,12,yes,summer,summer
1084,6,12,38,no,winter,winter
44,30,6,12,yes,summer,summer
45,8,7,12,yes,summer,summer
46,10,7,12,no,summer,summer
1085,14,3,41,no,winter,winter
47,7,11,13,no,fall,fall
1086,14,3,41,no,winter,winter
48,13,11,13,no,fall,fall
1087,14,5,41,no,spring,spring
1088,15,6,41,yes,spring,spring
49,1,4,14,no,spring,spring
1089,2,8,41,no,summer,summer
50,1,4,14,no,spring,spring
1090,2,8,41,no,summer,summer
51,28,5,14,no,spring,spring
1091,25,9,41,no,fall,fall
52,28,5,14,no,spring,spring
1092,25,9,41,no,fall,fall
53,19,6,14,no,spring,spring
54,19,6,14,no,spring,spring
1093,22,9,42,no,fall,fall
55,1,2,15,yes,winter,winter
1094,22,9,42,no,fall,fall
56,1,2,15,yes,winter,winter
57,22,3,15,yes,spring,spring
1095,27,12,42,yes,winter,winter
58,22,3,15,yes,spring,spring
1096,27,12,42,yes,winter,winter
59,8,7,15,no,summer,summer
1097,10,9,43,no,summer,summer
60,9,7,15,no,summer,summer
1098,10,9,43,no,summer,summer
61,3,2,16,no,winter,winter
1099,19,10,43,no,fall,fall
62,3,2,16,no,winter,winter
1100,19,10,43,no,fall,fall
63,24,4,16,yes,spring,spring
64,24,4,16,yes,spring,spring
1101,11,12,44,yes,fall,fall
65,29,7,16,no,summer,summer
1102,18,7,45,no,summer,summer
66,29,7,16,no,summer,summer
1103,18,7,45,no,summer,summer
67,11,9,16,yes,summer,summer
1104,17,6,46,yes,spring,spring
68,11,9,16,yes,summer,summer
1105,17,6,46,yes,spring,spring
69,25,7,17,no,summer,summer
1106,29,7,46,yes,summer,summer
70,25,7,17,no,summer,summer
1107,29,7,46,yes,summer,summer
71,28,10,17,yes,fall,fall
1108,15,9,46,yes,summer,summer
72,19,11,17,yes,fall,fall
1109,15,9,46,yes,summer,summer
73,6,12,17,no,winter,winter
1110,30,1,47,no,winter,winter
74,6,12,17,no,winter,winter
1111,8,2,47,no,winter,winter
75,31,12,18,no,winter,winter
1112,5,2,47,no,winter,winter
76,23,1,18,no,winter,winter
1113,5,2,47,no,winter,winter
77,23,1,18,no,winter,winter
1114,5,4,47,no,spring,spring
78,12,10,18,no,fall,fall
1115,12,4,47,no,spring,spring
79,12,10,18,no,fall,fall
1116,30,4,47,no,spring,spring
80,23,10,18,no,fall,fall
1117,30,4,47,no,spring,spring
81,23,10,18,no,fall,fall
1118,1,9,47,yes,summer,summer
82,31,12,19,no,winter,winter
1119,1,9,47,yes,summer,summer
83,31,12,20,no,winter,winter
1120,16,3,48,no,winter,winter
84,17,3,20,no,winter,winter
1121,16,3,48,no,winter,winter
85,21,3,20,yes,spring,spring
1122,21,4,48,no,spring,spring
86,22,7,20,no,summer,summer
1123,21,4,48,no,spring,spring
87,22,7,20,no,summer,summer
1124,1,11,50,no,fall,fall
88,1,4,86,no,spring,spring
1125,1,11,50,no,fall,fall
89,30,6,86,no,summer,summer
1126,1,5,48,no,spring,spring
90,1,4,86,no,spring,spring
1127,31,10,48,yes,fall,fall
91,29,5,86,no,spring,spring
1128,31,5,48,yes,spring,spring
92,29,5,86,no,spring,spring
1129,31,5,48,yes,spring,spring
93,30,5,86,no,spring,spring
1130,14,9,48,no,summer,summer
94,30,5,86,no,spring,spring
1131,14,9,48,no,summer,summer
95,2,6,86,no,spring,spring
1132,22,8,49,yes,summer,summer
96,2,6,86,no,spring,spring
1133,22,8,49,yes,summer,summer
97,14,5,86,no,spring,spring
98,15,5,86,no,spring,spring
1134,17,9,49,no,summer,summer
99,15,5,86,no,spring,spring
1135,17,9,49,no,summer,summer
100,16,5,86,no,spring,spring
101,15,5,86,no,spring,spring
1136,24,3,50,no,spring,spring
102,16,5,86,no,spring,spring
1137,29,3,50,no,spring,spring
103,16,7,86,no,summer,summer
1138,8,4,50,no,spring,spring
104,24,7,86,no,summer,summer
1139,20,4,50,no,spring,spring
105,26,10,86,yes,fall,fall
1140,20,4,50,no,spring,spring
106,26,10,86,yes,fall,fall
107,7,11,86,no,fall,fall
1141,15,6,50,no,spring,spring
108,7,11,86,no,fall,fall
1142,1,8,50,no,summer,summer
109,29,5,87,no,spring,spring
1143,1,8,50,no,summer,summer
110,29,5,87,no,spring,spring
1144,21,11,50,no,fall,fall
111,6,7,87,no,summer,summer
1145,21,11,50,no,fall,fall
112,6,7,87,no,summer,summer
113,14,7,87,no,summer,summer
1146,9,2,51,no,winter,winter
114,14,7,87,no,summer,summer
1147,9,2,51,no,winter,winter
115,1,10,87,no,fall,fall
1148,19,12,51,no,fall,fall
116,1,10,87,no,fall,fall
1149,19,12,51,no,fall,fall
117,31,7,87,no,summer,summer
1150,14,1,52,yes,winter,winter
118,31,7,87,no,summer,summer
1151,14,1,52,yes,winter,winter
119,7,3,88,no,spring,spring
1152,1,4,52,no,spring,spring
120,7,3,88,no,spring,spring
1153,1,5,52,no,spring,spring
121,1,4,88,no,spring,spring
122,1,4,88,no,spring,spring
1154,31,12,53,no,winter,winter
123,8,5,88,yes,spring,spring
1155,21,5,53,no,spring,spring
124,8,5,88,yes,spring,spring
1156,21,5,53,no,spring,spring
125,10,5,88,no,spring,spring
1157,14,7,53,no,summer,summer
126,10,5,88,no,spring,spring
1158,14,7,53,no,summer,summer
127,24,5,88,no,spring,spring
1159,24,8,53,yes,summer,summer
128,24,5,88,no,spring,spring
1160,5,9,53,no,fall,fall
129,4,6,88,yes,summer,summer
1161,30,1,54,no,winter,winter
130,11,6,88,yes,spring,spring
1162,30,1,54,no,winter,winter
131,20,6,88,no,spring,spring
1163,15,2,54,yes,winter,winter
132,20,6,88,no,spring,spring
1164,18,2,54,no,winter,winter
133,28,6,88,no,summer,summer
1165,7,4,54,no,spring,spring
134,29,6,88,no,summer,summer
1166,7,4,54,no,spring,spring
135,29,6,88,no,summer,summer
1167,11,9,54,no,summer,summer
136,29,6,88,no,summer,summer
1168,13,9,54,yes,summer,summer
137,5,7,88,no,summer,summer
138,11,7,88,no,summer,summer
1169,1,7,55,no,summer,summer
139,17,12,88,yes,fall,fall
1170,31,8,55,no,summer,summer
140,17,12,88,yes,fall,fall
1171,11,7,55,yes,summer,summer
141,5,7,88,no,summer,summer
1172,11,7,55,yes,summer,summer
142,8,7,88,no,summer,summer
1173,12,11,55,no,fall,fall
143,16,8,88,no,summer,summer
1174,12,11,55,no,fall,fall
144,16,8,88,no,summer,summer
1175,14,10,54,no,fall,fall
145,25,11,88,no,fall,fall
1176,15,10,54,no,fall,fall
146,25,11,88,no,fall,fall
1177,3,1,56,no,winter,winter
147,23,8,88,no,summer,summer
1178,18,1,56,no,winter,winter
148,23,8,88,no,summer,summer
1179,30,8,56,no,summer,summer
1180,31,8,56,no,summer,summer
149,30,1,89,no,winter,winter
1181,1,11,56,no,fall,fall
150,30,1,89,no,winter,winter
1182,1,11,56,no,fall,fall
151,10,3,89,no,winter,winter
1183,9,12,56,yes,winter,winter
152,10,3,89,no,winter,winter
1184,9,12,56,yes,winter,winter
153,1,7,89,yes,summer,summer
1185,15,10,57,no,fall,fall
154,1,7,89,yes,summer,summer
1186,15,10,57,no,fall,fall
155,1,5,89,no,spring,spring
156,9,5,89,no,spring,spring
1187,31,12,58,no,winter,winter
157,11,5,89,no,spring,spring
1188,8,3,57,no,spring,spring
158,20,9,89,no,summer,summer
1189,8,3,57,no,spring,spring
159,22,7,89,yes,summer,summer
160,22,7,89,yes,summer,summer
1190,11,8,57,yes,summer,summer
161,10,9,89,yes,summer,summer
1191,11,8,57,yes,summer,summer
162,10,9,89,yes,summer,summer
1192,22,11,57,no,fall,fall
163,12,9,89,no,summer,summer
1193,22,11,57,no,fall,fall
164,12,9,89,no,summer,summer
1194,1,3,58,no,winter,winter
165,29,9,89,no,fall,fall
1195,2,3,58,yes,winter,winter
166,29,9,89,no,fall,fall
167,2,10,89,no,fall,fall
1196,7,11,58,no,fall,fall
168,2,10,89,no,fall,fall
1197,7,11,58,no,fall,fall
169,8,11,89,no,fall,fall
170,12,11,89,yes,fall,fall
171,7,12,89,no,winter,winter
1198,17,6,58,no,spring,spring
172,7,12,89,no,winter,winter
1199,17,6,58,no,spring,spring
173,25,12,89,no,winter,winter
1200,23,10,58,no,fall,fall
174,25,12,89,no,winter,winter
1201,23,10,58,no,fall,fall
175,9,12,90,yes,winter,winter
1202,16,2,59,no,winter,winter
176,9,12,90,yes,winter,winter
1203,16,2,59,no,winter,winter
1204,27,3,59,no,spring,spring
177,9,7,90,no,summer,summer
1205,27,3,59,no,spring,spring
178,9,7,90,no,summer,summer
1206,20,6,59,yes,spring,spring
179,20,7,90,no,summer,summer
1207,20,6,59,yes,spring,spring
180,20,7,90,no,summer,summer
181,23,7,90,no,summer,summer
1208,16,2,59,no,winter,winter
182,23,7,90,no,summer,summer
1209,16,2,59,no,winter,winter
183,28,5,10,no,spring,spring
184,30,5,10,yes,spring,spring
185,18,12,89,no,fall,fall
1210,30,5,61,no,spring,spring
186,17,1,90,no,winter,winter
1211,30,5,61,no,spring,spring
187,11,2,90,yes,winter,winter
1212,31,8,61,no,summer,summer
188,11,2,90,yes,winter,winter
1213,31,8,61,no,summer,summer
189,12,2,90,no,winter,winter
1214,4,2,60,no,winter,winter
190,28,2,90,no,winter,winter
1215,4,2,60,no,winter,winter
191,23,2,90,no,winter,winter
1216,18,4,60,no,spring,spring
192,23,2,90,no,winter,winter
1217,18,4,60,no,spring,spring
193,19,3,90,no,winter,winter
1218,9,5,60,no,spring,spring
194,19,3,90,no,winter,winter
1219,14,5,60,yes,spring,spring
195,23,4,90,no,spring,spring
1220,2,7,60,yes,summer,summer
196,23,4,90,no,spring,spring
1221,7,3,63,no,spring,spring
197,27,3,91,no,spring,spring
1222,7,9,60,no,fall,fall
198,27,3,91,no,spring,spring
1223,7,9,60,no,fall,fall
199,16,5,90,no,spring,spring
1224,25,2,61,yes,winter,winter
200,19,5,90,yes,spring,spring
1225,25,2,61,yes,winter,winter
201,25,5,90,no,spring,spring
202,4,7,90,no,summer,summer
1226,25,5,61,no,spring,spring
203,1,8,90,no,summer,summer
1227,31,5,61,no,spring,spring
204,1,8,90,no,summer,summer
1228,11,12,62,no,fall,fall
205,1,8,90,no,summer,summer
1229,11,12,62,no,fall,fall
206,1,8,90,no,summer,summer
1230,14,10,61,yes,fall,fall
207,29,8,90,no,summer,summer
208,29,8,90,no,summer,summer
1231,7,10,62,yes,fall,fall
209,12,6,90,no,spring,spring
1232,8,10,62,no,fall,fall
210,12,6,90,no,spring,spring
1233,31,3,62,yes,spring,spring
211,11,7,90,no,summer,summer
212,26,9,90,no,fall,fall
213,8,11,90,no,fall,fall
1234,3,6,63,no,summer,summer
214,13,11,90,no,fall,fall
1235,3,6,63,no,summer,summer
215,16,12,90,yes,fall,fall
1236,26,7,63,no,summer,summer
216,16,12,90,yes,fall,fall
1237,28,7,63,yes,summer,summer
217,17,6,10,no,spring,spring
1238,12,10,62,no,fall,fall
218,17,6,10,no,spring,spring
1239,12,10,62,no,fall,fall
219,11,1,91,no,winter,winter
220,11,1,91,no,winter,winter
1240,3,5,63,no,spring,spring
221,12,3,91,no,winter,winter
1241,3,5,63,no,spring,spring
1242,29,11,63,no,fall,fall
222,12,3,91,no,winter,winter
1243,29,11,63,no,fall,fall
223,1,4,91,no,spring,spring
1244,11,12,63,no,fall,fall
224,1,4,91,no,spring,spring
1245,11,12,63,no,fall,fall
225,7,4,91,yes,spring,spring
1246,13,9,64,yes,summer,summer
226,8,4,91,no,spring,spring
227,1,5,91,no,spring,spring
1247,16,9,64,no,summer,summer
228,1,5,91,no,spring,spring
229,8,5,91,no,spring,spring
1248,16,9,64,no,summer,summer
230,9,5,91,no,spring,spring
1249,16,9,64,no,summer,summer
231,29,6,91,yes,summer,summer
1250,1,12,64,no,fall,fall
232,29,6,91,yes,summer,summer
1251,2,12,64,no,fall,fall
233,3,7,91,no,summer,summer
1252,28,3,64,yes,spring,spring
234,3,7,91,no,summer,summer
1253,28,3,64,yes,spring,spring
235,9,7,91,no,summer,summer
1254,15,12,64,no,fall,fall
236,10,7,91,no,summer,summer
1255,15,12,64,no,fall,fall
237,11,7,91,no,summer,summer
238,11,7,91,no,summer,summer
239,22,7,91,no,summer,summer
1256,2,1,65,yes,winter,winter
240,22,7,91,no,summer,summer
1257,2,1,65,yes,winter,winter
241,22,7,91,no,summer,summer
1258,9,1,65,yes,winter,winter
242,22,7,91,no,summer,summer
1259,9,1,65,yes,winter,winter
243,5,8,91,no,summer,summer
1260,14,1,65,no,winter,winter
244,5,8,91,no,summer,summer
1261,14,1,65,no,winter,winter
245,19,8,91,no,summer,summer
1262,18,2,65,no,winter,winter
246,19,8,91,no,summer,summer
1263,18,2,65,no,winter,winter
247,27,8,91,no,summer,summer
1264,1,3,65,no,winter,winter
248,27,8,91,no,summer,summer
1265,1,3,65,no,winter,winter
249,29,8,91,no,summer,summer
1266,8,7,65,no,summer,summer
250,1,9,91,yes,summer,summer
1267,8,7,65,no,summer,summer
251,7,9,91,yes,fall,fall
252,7,9,91,yes,fall,fall
253,26,9,91,no,fall,fall
254,26,9,91,no,fall,fall
1268,4,3,66,no,spring,spring
255,1,10,91,no,fall,fall
1269,4,3,66,no,spring,spring
256,1,10,91,no,fall,fall
1270,4,3,66,no,spring,spring
257,8,10,91,no,fall,fall
1271,4,3,66,no,spring,spring
